SDSS,Plate,MJD,Fiber,RA,Dec,umag,gmag,rmag,imag,zmag,Teff,logg,Mass,Type,spec_file,filename,object_name,plate,mjd,fiberid,z,J0410_mag,J0410_err,J0430_mag,J0430_err,iSDSS_mag,iSDSS_err,J0660_mag,J0660_err,rSDSS_mag,rSDSS_err,J0515_mag,J0515_err,zSDSS_mag,zSDSS_err,J0378_mag,J0378_err,gSDSS_mag,gSDSS_err,J0395_mag,J0395_err,uJAVA_mag,uJAVA_err,J0861_mag,J0861_err
012022.61+250503.4,2060,53706,8,20.094188,25.08427,20.25,20.17,20.41,20.6,20.52,15647.0,8.72,,DBAH:,results_convolution_2/spectra/spec-2060-53706-0008.fits,spec-2060-53706-0008.fits,2060-53663-01,2060.0,53706.0,8.0,,20.148161301093545,0.0115008583077304,20.12530906696069,0.0095774157177245,20.774360648485548,0.009367882561439,20.603195018514548,0.0128819158788851,20.500618747228025,0.0052858022534175,20.2472201532432,0.0090178580886276,21.054391214787398,0.0335070108769455,20.154240273730917,0.0463190258156456,20.21681487650526,0.0036747869415272,20.12520777517744,0.018039809425908,20.317914851920868,0.0340170477247323,21.209769278456115,0.0460091364361104
012024.97+315635.8,2061,53711,481,20.10403,31.943282,20.62,20.17,20.44,20.62,20.98,14541.0,7.64,0.461,DA,results_convolution_2/spectra/spec-2061-53711-0481.fits,spec-2061-53711-0481.fits,2061-53707-01,2061.0,53711.0,481.0,,20.846413939349283,0.0206048586504639,20.81087443908269,0.0175378824085485,21.689569659214392,0.0170567237975609,21.721576486560014,0.0307528034041825,21.291149021401672,0.0091236844422102,20.82906230023477,0.0144861388231686,22.00643460976466,0.0576293272779584,21.10656828026233,0.0910537588569373,20.823149695588636,0.0061043479128263,21.02839023864167,0.0383219315270273,21.261193404630998,0.0871496253229851,22.071231239400586,0.0762038734349277
012029.58+003532.2,1080,52614,548,20.123237,0.59229056,21.46,20.53,20.21,20.17,20.02,6504.0,6.92,,DA:,results_convolution_2/spectra/spec-1080-52614-0548.fits,spec-1080-52614-0548.fits,1080-52604-01,1080.0,52614.0,548.0,,20.64794257117264,0.032928414442109,20.63773885400142,0.0277919450600775,20.04468041123716,0.0090370314978643,20.147956756781404,0.0160646955468657,20.169035063749284,0.0066218933155946,20.3343317009744,0.017457534542369,19.916231799881125,0.0238602773945859,20.816720258302304,0.1306281013352218,20.440437894793757,0.0080598083469984,20.680920428990653,0.0541882231442911,20.99452277038092,0.1297343112006701,20.024192050554625,0.0317443174123366
012043.69+310917.0,2061,53711,145,20.182056,31.154723,20.4,20.22,20.45,20.73,20.87,20112.0,7.67,0.484,DA,results_convolution_2/spectra/spec-2061-53711-0145.fits,spec-2061-53711-0145.fits,2061-53707-01,2061.0,53711.0,145.0,,20.21959564177873,,20.2288974878009,,20.848869793314016,,20.74911359119239,,20.541775907537463,,20.27813297156724,,21.14227142579596,,20.289463129736383,,20.248508349176426,,20.31399775914894,,20.435042535335132,,21.169996576883516,
012053.21+382356.7,2062,53381,234,20.221722,38.39908,21.23,20.39,19.8,18.69,18.06,6300.0,6.31,,DAM,results_convolution_2/spectra/spec-2062-53381-0234.fits,spec-2062-53381-0234.fits,2062-53379-01,2062.0,53381.0,234.0,,20.951275457657083,0.0235334495570043,20.8286690590272,0.0183318993011936,18.59757534191025,0.0017467755430057,19.47577605846184,0.0062715593461633,19.7279949568948,0.0030752408595817,20.25657308928883,0.0101909558723876,18.05388287409477,0.0029648317233996,21.17385378278288,0.0892811349109117,20.44214268751903,0.0047737808080098,21.210861873655595,0.0482656915668486,21.377012628638845,0.0986844783042276,18.175256503134115,0.0040224311043542
012100.95+384727.3,2062,53381,425,20.253959,38.790924,20.08,20.0,20.33,20.71,20.79,19890.0,7.38,0.401,DA,results_convolution_2/spectra/spec-2062-53381-0425.fits,spec-2062-53381-0425.fits,2062-53379-01,2062.0,53381.0,425.0,,20.01109187353688,0.010024315806338,20.021740578198735,0.0091167272317701,20.802311005109622,0.009432986606747,20.67742422977789,0.0147003892619758,20.423758402382084,0.005220925341145,20.163049659644805,0.0090171641100312,21.17187445943683,0.0346284505346234,20.21716791239748,0.0372654229690204,20.07743462444339,0.0033908808459651,20.137924066451824,0.0177599670548221,20.374073214681736,0.0413853207949499,21.20193285827093,0.0439437053884344
012115.45+321010.0,2061,53711,506,20.314358,32.169456,20.61,20.36,20.57,20.93,20.9,17585.0,8.03,,DAH,results_convolution_2/spectra/spec-2061-53711-0506.fits,spec-2061-53711-0506.fits,2061-53707-01,2061.0,53711.0,506.0,,20.34481411502947,0.0125340827150758,20.37002343843647,0.0113967362702051,21.23748887674657,0.0135222708895514,21.12312260266692,0.0201382017477903,20.740731804719356,0.0059710172621662,20.40777542340212,0.0100679450420911,22.06150927425039,0.0669768311790563,20.46511966520078,0.0470274625313031,20.362404925831942,0.0039969578667306,20.43256395669801,0.0210149966136681,20.62322850972867,0.044484967286262,21.944880560367917,0.0764197973601751
012142.27+304549.9,2061,53711,89,20.426115,30.763852,19.24,18.57,18.26,18.14,18.09,6306.0,7.9,0.537,DA,results_convolution_2/spectra/spec-2061-53711-0089.fits,spec-2061-53711-0089.fits,2061-53707-01,2061.0,53711.0,89.0,,18.837881317865676,0.0059680984489206,18.733657902937672,0.0046220375308428,18.08636499318265,0.0012517756564577,18.194750382537343,0.0027919007283803,18.173796713847487,0.0010184990527065,18.380106302726084,0.0029505796295329,18.039809904449704,0.0030719335716873,19.07369105452968,0.0235065906188907,18.520624668006768,0.0013665881059139,18.90175822222653,0.0100939927534666,19.206601227202675,0.0219152228357372,18.099906230983542,0.0040239962803692
012148.24-001053.0,695,52202,31,20.450998,-0.18139447,16.19,16.34,16.48,16.79,17.05,16623.0,8.34,,DB,results_convolution_2/spectra/spec-0695-52202-0031.fits,spec-0695-52202-0031.fits,0695-52202-01,695.0,52202.0,31.0,,16.535346884753814,0.0026845070671887,16.534067764477363,0.002427065098168,17.485945864774102,0.0013822016211282,17.24718453158929,0.0028096663087056,17.11729132312869,0.000988947171125,16.791472036136803,0.0023265403545261,17.67099266196127,0.0039906707331357,16.56261883458908,0.0084771958369736,16.677015400170966,0.000906453550866,16.461826232528374,0.0040350744032759,16.70809729421581,0.0072888783485442,17.72568520234082,0.005606072124833
012148.24-001053.0,696,52209,195,20.450998,-0.18139447,16.19,16.34,16.48,16.79,17.05,16102.0,8.15,0.675,DB,results_convolution_2/spectra/spec-0696-52209-0195.fits,spec-0696-52209-0195.fits,0696-52207-01,696.0,52209.0,195.0,,16.18661816330316,0.0015052795774991,16.156501291862988,0.0014063099781493,17.289482709759504,0.0010350663473191,16.988010632199597,0.0018900580013367,16.82717070334217,0.0006719965648391,16.452939315694998,0.0014530073536257,17.53541942199093,0.0036123427980487,16.25258491182273,0.004003887067291,16.329492109862706,0.0005454208840673,16.158718005117812,0.0021870446693754,16.39304055558285,0.0041725846697859,17.592736776599132,0.0046234101531624
012156.83+251918.8,2060,53706,30,20.4868,25.321887,20.28,19.87,19.76,19.82,19.93,10133.0,8.64,,DC,results_convolution_2/spectra/spec-2060-53706-0030.fits,spec-2060-53706-0030.fits,2060-53663-01,2060.0,53706.0,30.0,,20.14778789487469,0.0108592111255724,20.073390474666876,0.0088633016490425,19.81158791699024,0.0048690141928579,19.77990399906215,0.0073587371211019,19.797578195323915,0.0031320266269812,19.887476726970757,0.0071006525949116,19.87298574109206,0.0153025708032707,20.405380668829444,0.0487448136171746,19.961017396328337,0.0029928711785047,20.23061740882689,0.0185017668023522,20.516313566375736,0.0372738678071084,19.926115235710448,0.0189278749061949
012212.19+325957.3,2061,53711,566,20.550773,32.999252,20.1,19.22,18.81,18.71,18.64,6300.0,10.0,,DC,results_convolution_2/spectra/spec-2061-53711-0566.fits,spec-2061-53711-0566.fits,2061-53707-01,2061.0,53711.0,566.0,,19.62291143539482,0.0070368733073782,19.48961917883978,0.0057056399318308,18.698407498267464,0.0016823416249137,18.792940510998413,0.0032737869244845,18.848299732902667,0.0013097921340515,19.1113680043024,0.0037589394797563,18.598689403854515,0.0040958754423475,19.86918586315442,0.0289932462700216,19.264531638832075,0.0016927427501419,19.746983562171287,0.0119093478325419,20.010340623914608,0.0246564882863378,18.662487291958293,0.0053468140721249
012234.67+003026.4,696,52209,476,20.64445,0.50733405,17.3,16.83,17.04,17.25,17.45,11557.0,8.03,0.621,DA,results_convolution_2/spectra/spec-0696-52209-0476.fits,spec-0696-52209-0476.fits,0696-52207-01,696.0,52209.0,476.0,,17.038183804456274,0.0018054743827721,16.98046305108779,0.0016664029450906,17.557942844049087,0.0009724136791822,17.551693449190132,0.0021344165115827,17.238778969644436,0.0007520542713405,16.94409556118702,0.0015173893603289,17.719636408916948,0.0028752405396094,17.361591967794233,0.0058861688416679,16.960373294494012,0.000598674220621,17.268638400749943,0.0029430682009108,17.489484671598923,0.0054592449363274,17.774045109317008,0.0038987866499514
012332.85+403906.3,2063,53359,408,20.886879,40.651759,20.49,19.84,19.28,18.33,17.7,6300.0,5.02,,DAM,results_convolution_2/spectra/spec-2063-53359-0408.fits,spec-2063-53359-0408.fits,2063-53358-01,2063.0,53359.0,408.0,,20.098597072958533,0.0110979991701288,20.04559394099692,0.0095437380231108,18.192110470668176,0.0009616125949997,18.954494619472197,0.0035228025108799,19.20148623595572,0.0016673763529398,19.65333338052084,0.0062606811145169,17.690895205560672,0.0015448776515757,20.4070537894386,0.0375883164092346,19.76505034765082,0.0027470289583431,20.328398728854676,0.0186897430106041,20.549443892721435,0.0406839704137842,17.805146928618818,0.0021666126119525
012339.94+405241.9,2063,53359,403,20.916423,40.878299,20.15,20.27,20.76,21.1,21.37,36761.0,7.48,,DAH,results_convolution_2/spectra/spec-2063-53359-0403.fits,spec-2063-53359-0403.fits,2063-53358-01,2063.0,53359.0,403.0,,20.02835543141058,0.0116676160240229,20.0557438321381,0.0106421390188325,20.98232034753999,0.0083368952888381,20.71979297997836,0.0143995104169555,20.592394977789205,0.0054091084132155,20.27801967508885,0.0112479791510644,21.250121829943133,0.0244502746786482,20.06402409542911,0.030968807808191,20.18068691437822,0.0042495488785219,20.02576556272863,0.0160108140482403,20.20142125655777,0.0328700544182931,21.23888368296001,0.03020217336223
012341.92+383810.6,2063,53359,211,20.924659,38.636273,19.62,19.81,20.11,19.83,19.5,8735.0,9.18,,DAH:M,results_convolution_2/spectra/spec-2063-53359-0211.fits,spec-2063-53359-0211.fits,2063-53358-01,2063.0,53359.0,211.0,,19.727232272076627,0.0086627838426822,19.72925630939644,0.0075043359105953,19.691577175242152,0.0030065870060472,20.046173260198763,0.0082067306025984,19.99811103404138,0.0031034151609841,19.873510201898675,0.0075035728387696,19.373971921810444,0.0060750160916036,19.74166750108389,0.0208036140930891,19.800973953583814,0.002917529452991,19.73990875759457,0.0124228889920333,19.87733901558483,0.0235050363872017,19.460913888091877,0.0079089614926987
012402.36+395257.0,2063,53359,470,21.009826,39.882495,19.91,20.28,20.79,21.13,21.39,51012.0,6.61,,DAB,results_convolution_2/spectra/spec-2063-53359-0470.fits,spec-2063-53359-0470.fits,2063-53358-01,2063.0,53359.0,470.0,,20.020969702337645,0.0093820193773265,20.10291120659452,0.0090543461927049,21.486414619906547,0.0112650530816961,21.227099377607765,0.0197250780029577,20.89449123549709,0.0061234245312336,20.36009647636174,0.0102717067310163,22.11629699176475,0.0417915868505469,20.04073328981796,0.0243619754040532,20.23009876823327,0.0036894621442984,20.00170496550657,0.0127223057400221,20.186889996685476,0.0273261662278371,22.094438631851865,0.0517855215120196
012443.54+314314.7,2061,53711,599,21.181435,31.720755,0.0,0.0,0.0,0.0,0.0,21594.0,6.38,0.22,DA,results_convolution_2/spectra/spec-2061-53711-0599.fits,spec-2061-53711-0599.fits,2061-53707-01,2061.0,53711.0,599.0,,21.977191222478403,0.0252998532584232,21.876455164163083,0.0214137307917609,22.011363012503782,0.0109176071923529,22.049302965586698,0.0205204781417152,21.881004720905445,0.0078786383212824,21.800470807166057,0.0168640713033865,22.00815754621525,0.0269154678864712,22.574038357610583,0.1456391037902351,21.814098143153466,0.0070451521493244,22.25374421083381,0.0478034820449152,22.587239541324188,0.0990384666288994,22.04392207539085,0.0346316413306835
012446.99+305706.2,2061,53711,18,21.195779,30.951711,20.26,20.15,20.48,20.77,20.55,19467.0,7.86,0.553,DA,results_convolution_2/spectra/spec-2061-53711-0018.fits,spec-2061-53711-0018.fits,2061-53707-01,2061.0,53711.0,18.0,,20.320414301188613,0.0166510601538282,20.222338845869977,0.0131054546318041,20.66510056155992,0.0097173748373147,20.67757873452953,0.016989381618766,20.44062454556001,0.0058309269880467,20.20251462637521,0.0109899254835284,20.49488733195681,0.0226803081103954,20.52670245604235,0.0761816106449493,20.211167041451056,0.0046202664955555,20.39914569745472,0.0292288817113715,20.637513218988254,0.0574248820391757,20.70768275430796,0.0335052078373116
012502.71+391311.4,2062,53381,506,21.261288,39.219821,19.9,20.06,20.45,20.84,21.0,28718.0,7.89,0.588,DA,results_convolution_2/spectra/spec-2062-53381-0506.fits,spec-2062-53381-0506.fits,2062-53379-01,2062.0,53381.0,506.0,,19.9404087576828,0.0091588784704297,19.99929301771169,0.0086862184620471,21.11100891640711,0.0108525994709787,20.884722304950053,0.0164628361317077,20.60574203219968,0.0058273558921932,20.198323278720416,0.0090107870428536,21.61646459347161,0.0368144190167813,19.968371683955688,0.0284763069125793,20.09423091775829,0.0033396343489432,19.93326703693949,0.0144929690141208,20.09833826026016,0.0294866868102526,21.63628848687376,0.048909717839663
012502.71+391311.4,2063,53359,168,21.261288,39.219821,19.9,20.06,20.45,20.84,21.0,27273.0,8.09,,DA,results_convolution_2/spectra/spec-2063-53359-0168.fits,spec-2063-53359-0168.fits,2063-53358-01,2063.0,53359.0,168.0,,19.99612835195243,,20.07073828254814,,21.1773487319334,,20.9305327483384,,20.6825256874156,,20.26574143492557,,21.84263109892921,,19.9185879601044,,20.166067808322275,,20.00439235764575,,20.043370770795995,,21.88813511192742,
012516.91-003417.8,1551,53327,254,21.320465,-0.57160097,22.72,21.79,21.96,21.22,20.98,20784.0,7.85,,DAH,results_convolution_2/spectra/spec-1551-53327-0254.fits,spec-1551-53327-0254.fits,1551-53311-01,1551.0,53327.0,254.0,,24.113349339448483,0.125025980684532,23.98600501171901,0.0979806418493757,22.47520685288628,0.020420163326806,22.71243692074227,0.0398400509964625,22.808567344306816,0.0169550204253447,23.145263769502584,0.0447411429109903,22.341761498526036,0.056199101393458,26.44048322250197,3.2402410382608124,23.397920612092868,0.0218715632033563,24.330761670491093,0.240552920328802,26.269133812241883,2.2005807791958145,22.5606362471433,0.079914638019928
012629.68+134506.4,425,51884,264,21.623668,13.751782,19.52,19.53,19.83,20.12,20.32,20913.0,7.68,,DA,results_convolution_2/spectra/spec-0425-51884-0264.fits,spec-0425-51884-0264.fits,0425-51882-01,425.0,51884.0,264.0,,19.63025884800468,0.0173496705286415,19.5520229807694,0.0141887022393442,20.407118330098804,0.0112208541108954,20.28558170457261,0.021758589356419,19.96518650281373,0.0064851696589228,19.580082683588262,0.0128051721450278,20.571663694270946,0.0350357511311834,19.90892935635275,0.0580973834823409,19.54341882854313,0.0051155211444423,19.83044769615409,0.0278752778269482,20.04853668177908,0.0509106497576151,20.723875925623556,0.0493301319877563
012629.68+134506.4,425,51898,267,21.623668,13.751782,19.52,19.53,19.83,20.12,20.32,21612.0,8.02,0.636,DA,results_convolution_2/spectra/spec-0425-51898-0267.fits,spec-0425-51898-0267.fits,0425-51894-01,425.0,51898.0,267.0,,19.590534040373505,0.0133587694261782,19.55009021021825,0.011105340430546,20.1577092588579,0.0106046513452319,20.061370041528495,0.0159591169992001,19.868347690904837,0.0057759780710736,19.58860929665223,0.0102636804151888,20.17743861237775,0.0310188368415605,19.78683534495419,0.0504552238172988,19.57012246118077,0.004074401936027,19.767600079348743,0.0240009031125214,19.947042782543114,0.0428234894158681,20.177974900837533,0.0387571240811582
012641.92+132537.2,425,51884,283,21.674668,13.427003,19.77,18.6,18.72,18.79,18.86,8566.0,5.04,,DAH,results_convolution_2/spectra/spec-0425-51884-0283.fits,spec-0425-51884-0283.fits,0425-51882-01,425.0,51884.0,283.0,,18.758754404800847,0.0087590083317165,18.637507041853404,0.0069613852834454,18.79009194605063,0.0029919587636189,18.78927838132207,0.0065325637972638,18.62039935180666,0.0022211532102385,18.52702876541461,0.0057060652182556,18.800743308557266,0.0082357252875109,19.510714362552854,0.0451400305736925,18.56920292724009,0.0024033314260293,19.077185846577173,0.0153623140102041,19.53580351690928,0.0331490344485294,18.86710804384345,0.0107407455421121
012729.15+375022.1,2062,53381,45,21.871469,37.839465,20.84,20.42,20.83,21.06,22.85,16051.0,7.89,0.559,DA,results_convolution_2/spectra/spec-2062-53381-0045.fits,spec-2062-53381-0045.fits,2062-53379-01,2062.0,53381.0,45.0,,20.54204861188644,0.0196017452181135,20.53023533092173,0.0166706913948353,21.46774047841888,0.0182367774392897,21.2740875474691,0.0265244909594069,20.93040719384256,0.0088284286501129,20.59853978786989,0.0148976640393773,21.744968186439017,0.0625745425461029,20.692031650014904,0.0723032239888313,20.55136048880052,0.0059676149877825,20.693017820550644,0.0369434518467118,20.79938206342377,0.0696214655233114,21.800739416959964,0.0783074303717906
012734.64+143221.3,425,51884,400,21.894318,14.539238,20.54,20.49,20.81,21.19,21.28,19718.0,8.02,,DAH,results_convolution_2/spectra/spec-0425-51884-0400.fits,spec-0425-51884-0400.fits,0425-51882-01,425.0,51884.0,400.0,,21.66874288625288,0.0558190624376399,21.484867355928152,0.0423560550992398,23.126775733404,0.0682112078202973,22.4038642390124,0.0795777691831066,21.96674278046297,0.0223867956940348,21.62986882405162,0.0433622822123524,,,21.69084357964352,0.158333463280932,21.549855420864823,0.0163941915000781,21.654527099645044,0.0737788183413038,21.841113612824262,0.1403526933884583,24.909567200940774,1.1002473352952442
012734.64+143221.3,425,51898,391,21.894318,14.539238,20.54,20.49,20.81,21.19,21.28,20647.0,7.25,,DAH,results_convolution_2/spectra/spec-0425-51898-0391.fits,spec-0425-51898-0391.fits,0425-51894-01,425.0,51898.0,391.0,,20.641802856652998,,20.621444163178744,,21.446194464973765,,21.256934864652315,,21.041622428461444,,20.65490250078964,,21.789482548437952,,20.717050460722117,,20.62650638538411,,20.8035342451502,,20.860906756142164,,21.94714818653012,
